CSVv2;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 100, 10000, 0.97045, 0.98175, "2.79986+-1.62455*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 100, 10000, 0.98175, 0.99305, "1.44857+-0.248133*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 100, 10000, 0.99305, 1.00435, "-7.53629+8.7996*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 100, 10000, 1.00435, 1.1, "1.30159"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 100, 10000, -15, 0, "0.964808"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 100, 10000, 0, 0.1356, "1.09199"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 100, 10000, 0.1356, 0.4069, "1.18229+-0.665978*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 100, 10000, 0.4069, 0.5731, "0.867804+0.106914*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 100, 10000, 0.5731, 0.6342, "1.24489+-0.551066*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 100, 10000, 0.6342, 0.6954, "0.319459+0.908148*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 100, 10000, 0.6954, 0.7566, "0.853591+0.140056*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 100, 10000, 0.7566, 0.8178, "0.828899+0.172691*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 100, 10000, 0.8178, 0.85895, "0.465266+0.617339*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 100, 10000, 0.85895, 0.88, "1.2377+-0.281937*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 100, 10000, 0.88, 0.901, "0.59483+0.448595*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 100, 10000, 0.901, 0.922, "0.0356335+1.06924*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 100, 10000, 0.922, 0.943, "1.36585+-0.373516*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 100, 10000, 0.943, 0.95915, "-0.68501+1.80131*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 100, 10000, 0.95915, 0.97045, "1.14871+-0.110507*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 100, 10000, 0.97045, 0.98175, "1.94534+-0.931397*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 100, 10000, 0.98175, 0.99305, "0.970802+0.0612583*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 100, 10000, 0.99305, 1.00435, "-6.88871+7.97578*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 100, 10000, 1.00435, 1.1, "1.12176"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 100, 10000, -15, 0, "1.03786"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 100, 10000, 0, 0.1356, "0.901048"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 100, 10000, 0.1356, 0.4069, "0.803904+0.716401*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 100, 10000, 0.4069, 0.5731, "1.14221+-0.115009*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 100, 10000, 0.5731, 0.6342, "0.736566+0.592789*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 100, 10000, 0.6342, 0.6954, "1.73207+-0.976907*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 100, 10000, 0.6954, 0.7566, "1.1575+-0.15066*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 100, 10000, 0.7566, 0.8178, "1.18406+-0.185766*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 100, 10000, 0.8178, 0.85895, "1.57522+-0.66408*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 100, 10000, 0.85895, 0.88, "0.744305+0.303283*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 100, 10000, 0.88, 0.901, "1.43585+-0.48256*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 100, 10000, 0.901, 0.922, "2.03738+-1.15019*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 100, 10000, 0.922, 0.943, "0.606451+0.401796*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 100, 10000, 0.943, 0.95915, "2.81259+-1.93769*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 100, 10000, 0.95915, 0.97045, "0.840033+0.118874*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 100, 10000, 0.97045, 0.98175, "-0.0169156+1.00192*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 100, 10000, 0.98175, 0.99305, "1.03141+-0.0658964*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 100, 10000, 0.99305, 1.00435, "9.48599+-8.57965*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 100, 10000, 1.00435, 1.1, "0.869021"
3, iterativefit, central, 2, 0.0, 0.8, 20, 30, -15, 0, "1.19414"
3, iterativefit, central, 2, 0.0, 0.8, 20, 30, 0, 0.0452, "0.882537"
3, iterativefit, central, 2, 0.0, 0.8, 20, 30, 0.0452, 0.9, "0.951783+x*(-2.26244+x*(17.5726+x*(-30.9221+x*(-10.0763+x*(64.3904+x*-39.2287)))))"
3, iterativefit, central, 2, 0.0, 0.8, 20, 30, 0.9, 1.1, "1.17026"
3, iterativefit, up_jes, 2, 0.0, 0.8, 20, 30, -15, 0, "1.07984"
3, iterativefit, up_jes, 2, 0.0, 0.8, 20, 30, 0, 0.0452, "1.04422"
3, iterativefit, up_jes, 2, 0.0, 0.8, 20, 30, 0.0452, 0.9, "1.33004+x*(-8.83922+x*(63.7496+x*(-191.032+x*(272.488+x*(-178.598+x*41.7331)))))"
3, iterativefit, up_jes, 2, 0.0, 0.8, 20, 30, 0.9, 1.1, "1.24719"
3, iterativefit, down_jes, 2, 0.0, 0.8, 20, 30, -15, 0, "1.3138"
3, iterativefit, down_jes, 2, 0.0, 0.8, 20, 30, 0, 0.0452, "0.697567"
3, iterativefit, down_jes, 2, 0.0, 0.8, 20, 30, 0.0452, 0.9, "0.478206+x*(6.67747+x*(-48.9181+x*(208.514+x*(-445.026+x*(447.63+x*-169.679)))))"
3, iterativefit, down_jes, 2, 0.0, 0.8, 20, 30, 0.9, 1.1, "1.03538"
3, iterativefit, up_hf, 2, 0.0, 0.8, 20, 30, -15, 0, "1.20531"
3, iterativefit, up_hf, 2, 0.0, 0.8, 20, 30, 0, 0.0452, "0.847147"
3, iterativefit, up_hf, 2, 0.0, 0.8, 20, 30, 0.0452, 0.9, "0.821917+x*(0.829841+x*(-9.02303+x*(76.408+x*(-228.344+x*(280.634+x*-122.506)))))"
3, iterativefit, up_hf, 2, 0.0, 0.8, 20, 30, 0.9, 1.1, "0.751703"
3, iterativefit, down_hf, 2, 0.0, 0.8, 20, 30, -15, 0, "1.18373"
3, iterativefit, down_hf, 2, 0.0, 0.8, 20, 30, 0, 0.0452, "0.849732"
3, iterativefit, down_hf, 2, 0.0, 0.8, 20, 30, 0.0452, 0.9, "0.894537+x*(-1.5897+x*(14.4277+x*(-26.051+x*(-7.44923+x*(50.8446+x*-29.6852)))))"
3, iterativefit, down_hf, 2, 0.0, 0.8, 20, 30, 0.9, 1.1, "1.51894"
3, iterativefit, up_lfstats1, 2, 0.0, 0.8, 20, 30, -15, 0, "1.20234"
3, iterativefit, up_lfstats1, 2, 0.0, 0.8, 20, 30, 0, 0.0452, "0.900488"
3, iterativefit, up_lfstats1, 2, 0.0, 0.8, 20, 30, 0.0452, 0.9, "0.988484+x*(-2.77781+x*(19.9702+x*(-34.7226+x*(-11.0363+x*(71.6914+x*-43.9158)))))"
3, iterativefit, up_lfstats1, 2, 0.0, 0.8, 20, 30, 0.9, 1.1, "1.10506"
3, iterativefit, down_lfstats1, 2, 0.0, 0.8, 20, 30, -15, 0, "1.18596"
3, iterativefit, down_lfstats1, 2, 0.0, 0.8, 20, 30, 0, 0.0452, "0.837154"
3, iterativefit, down_lfstats1, 2, 0.0, 0.8, 20, 30, 0.0452, 0.9, "0.834089+x*(-0.0583744+x*(1.98156+x*(22.3025+x*(-103.5+x*(145.218+x*-66.3575)))))"
3, iterativefit, down_lfstats1, 2, 0.0, 0.8, 20, 30, 0.9, 1.1, "1.22305"
3, iterativefit, up_lfstats2, 2, 0.0, 0.8, 20, 30, -15, 0, "1.20397"
3, iterativefit, up_lfstats2, 2, 0.0, 0.8, 20, 30, 0, 0.0452, "0.892863"
3, iterativefit, up_lfstats2, 2, 0.0, 0.8, 20, 30, 0.0452, 0.9, "0.97107+x*(-2.49953+x*(18.4858+x*(-32.0953+x*(-10.5109+x*(66.0022+x*-39.8412)))))"
3, iterativefit, up_lfstats2, 2, 0.0, 0.8, 20, 30, 0.9, 1.1, "1.20168"
3, iterativefit, down_lfstats2, 2, 0.0, 0.8, 20, 30, -15, 0, "1.18434"
3, iterativefit, down_lfstats2, 2, 0.0, 0.8, 20, 30, 0, 0.0452, "0.840748"
3, iterativefit, down_lfstats2, 2, 0.0, 0.8, 20, 30, 0.0452, 0.9, "0.83968+x*(-0.0915301+x*(1.56364+x*(26.7533+x*(-117.454+x*(163.366+x*-74.9023)))))"
3, iterativefit, down_lfstats2, 2, 0.0, 0.8, 20, 30, 0.9, 1.1, "1.1251"
3, iterativefit, central, 2, 0.8, 1.6, 20, 30, -15, 0, "1.16744"
3, iterativefit, central, 2, 0.8, 1.6, 20, 30, 0, 0.0452, "0.872127"
3, iterativefit, central, 2, 0.8, 1.6, 20, 30, 0.0452, 0.9, "0.821152+x*(1.38148+x*(-6.69291+x*(26.272+x*(-55.0988+x*(53.8216+x*-19.3263)))))"
3, iterativefit, central, 2, 0.8, 1.6, 20, 30, 0.9, 1.1, "1.15552"
3, iterativefit, up_jes, 2, 0.8, 1.6, 20, 30, -15, 0, "1.06006"
3, iterativefit, up_jes, 2, 0.8, 1.6, 20, 30, 0, 0.0452, "0.999156"
3, iterativefit, up_jes, 2, 0.8, 1.6, 20, 30, 0.0452, 0.9, "1.11551+x*(-3.74376+x*(30.2522+x*(-104.536+x*(177.958+x*(-146.607+x*47.0384)))))"
3, iterativefit, up_jes, 2, 0.8, 1.6, 20, 30, 0.9, 1.1, "1.22978"
3, iterativefit, down_jes, 2, 0.8, 1.6, 20, 30, -15, 0, "1.27993"
3, iterativefit, down_jes, 2, 0.8, 1.6, 20, 30, 0, 0.0452, "0.759611"
3, iterativefit, down_jes, 2, 0.8, 1.6, 20, 30, 0.0452, 0.9, "0.603077+x*(4.34982+x*(-22.3307+x*(64.1177+x*(-92.7727+x*(60.4277+x*-12.9826)))))"
3, iterativefit, down_jes, 2, 0.8, 1.6, 20, 30, 0.9, 1.1, "1.08614"
3, iterativefit, up_hf, 2, 0.8, 1.6, 20, 30, -15, 0, "1.17632"
3, iterativefit, up_hf, 2, 0.8, 1.6, 20, 30, 0, 0.0452, "0.869234"
3, iterativefit, up_hf, 2, 0.8, 1.6, 20, 30, 0.0452, 0.9, "0.791524+x*(2.30019+x*(-15.4762+x*(63.8719+x*(-135.131+x*(136.758+x*-52.9399)))))"
3, iterativefit, up_hf, 2, 0.8, 1.6, 20, 30, 0.9, 1.1, "0.849239"
3, iterativefit, down_hf, 2, 0.8, 1.6, 20, 30, -15, 0, "1.15893"
3, iterativefit, down_hf, 2, 0.8, 1.6, 20, 30, 0, 0.0452, "0.861869"
3, iterativefit, down_hf, 2, 0.8, 1.6, 20, 30, 0.0452, 0.9, "0.824786+x*(0.876996+x*(-1.33169+x*(1.80007+x*(-0.430798+x*(-5.24893+x*5.59406)))))"
3, iterativefit, down_hf, 2, 0.8, 1.6, 20, 30, 0.9, 1.1, "1.43849"
3, iterativefit, up_lfstats1, 2, 0.8, 1.6, 20, 30, -15, 0, "1.17582"
3, iterativefit, up_lfstats1, 2, 0.8, 1.6, 20, 30, 0, 0.0452, "0.900973"
3, iterativefit, up_lfstats1, 2, 0.8, 1.6, 20, 30, 0.0452, 0.9, "0.893751+x*(0.0579517+x*(2.43784+x*(-3.93803+x*(-4.04599+x*(11.5469+x*-5.85101)))))"
3, iterativefit, up_lfstats1, 2, 0.8, 1.6, 20, 30, 0.9, 1.1, "1.104"
3, iterativefit, down_lfstats1, 2, 0.8, 1.6, 20, 30, -15, 0, "1.15903"
3, iterativefit, down_lfstats1, 2, 0.8, 1.6, 20, 30, 0, 0.0452, "0.845901"
3, iterativefit, down_lfstats1, 2, 0.8, 1.6, 20, 30, 0.0452, 0.9, "0.756696+x*(2.52988+x*(-14.4373+x*(51.2867+x*(-96.3008+x*(86.9973+x*-29.5566)))))"
3, iterativefit, down_lfstats1, 2, 0.8, 1.6, 20, 30, 0.9, 1.1, "1.20779"
3, iterativefit, up_lfstats2, 2, 0.8, 1.6, 20, 30, -15, 0, "1.1777"
3, iterativefit, up_lfstats2, 2, 0.8, 1.6, 20, 30, 0, 0.0452, "0.894283"
3, iterativefit, up_lfstats2, 2, 0.8, 1.6, 20, 30, 0.0452, 0.9, "0.878424+x*(0.303602+x*(1.12892+x*(-1.70994+x*(-3.19713+x*(5.96659+x*-1.98503)))))"
3, iterativefit, up_lfstats2, 2, 0.8, 1.6, 20, 30, 0.9, 1.1, "1.19018"
3, iterativefit, down_lfstats2, 2, 0.8, 1.6, 20, 30, -15, 0, "1.15717"
3, iterativefit, down_lfstats2, 2, 0.8, 1.6, 20, 30, 0, 0.0452, "0.849251"
3, iterativefit, down_lfstats2, 2, 0.8, 1.6, 20, 30, 0.0452, 0.9, "0.761436+x*(2.51495+x*(-14.9742+x*(56.0297+x*(-110.442+x*(104.904+x*-37.8306)))))"
3, iterativefit, down_lfstats2, 2, 0.8, 1.6, 20, 30, 0.9, 1.1, "1.12067"
3, iterativefit, central, 2, 1.6, 2.4, 20, 30, -15, 0, "1.13567"
3, iterativefit, central, 2, 1.6, 2.4, 20, 30, 0, 0.0452, "0.898255"
3, iterativefit, central, 2, 1.6, 2.4, 20, 30, 0.0452, 0.9, "0.974314+x*(-2.77822+x*(28.3918+x*(-98.5374+x*(150.51+x*(-99.8996+x*21.6631)))))"
3, iterativefit, central, 2, 1.6, 2.4, 20, 30, 0.9, 1.1, "0.909854"
3, iterativefit, up_jes, 2, 1.6, 2.4, 20, 30, -15, 0, "1.04377"
3, iterativefit, up_jes, 2, 1.6, 2.4, 20, 30, 0, 0.0452, "1.03161"
3, iterativefit, up_jes, 2, 1.6, 2.4, 20, 30, 0.0452, 0.9, "1.20253+x*(-5.38477+x*(40.8537+x*(-126.683+x*(174.794+x*(-98.2881+x*13.6168)))))"
3, iterativefit, up_jes, 2, 1.6, 2.4, 20, 30, 0.9, 1.1, "0.976575"
3, iterativefit, down_jes, 2, 1.6, 2.4, 20, 30, -15, 0, "1.26281"
3, iterativefit, down_jes, 2, 1.6, 2.4, 20, 30, 0, 0.0452, "0.788642"
3, iterativefit, down_jes, 2, 1.6, 2.4, 20, 30, 0.0452, 0.9, "0.786639+x*(-0.640137+x*(18.3906+x*(-77.8843+x*(138.35+x*(-110.551+x*31.9785)))))"
3, iterativefit, down_jes, 2, 1.6, 2.4, 20, 30, 0.9, 1.1, "0.815846"
3, iterativefit, up_hf, 2, 1.6, 2.4, 20, 30, -15, 0, "1.14245"
3, iterativefit, up_hf, 2, 1.6, 2.4, 20, 30, 0, 0.0452, "0.900722"
3, iterativefit, up_hf, 2, 1.6, 2.4, 20, 30, 0.0452, 0.9, "0.960419+x*(-2.23339+x*(23.5415+x*(-78.9912+x*(110.574+x*(-59.3066+x*5.20232)))))"
3, iterativefit, up_hf, 2, 1.6, 2.4, 20, 30, 0.9, 1.1, "0.726562"
3, iterativefit, down_hf, 2, 1.6, 2.4, 20, 30, -15, 0, "1.1288"
3, iterativefit, down_hf, 2, 1.6, 2.4, 20, 30, 0, 0.0452, "0.89707"
3, iterativefit, down_hf, 2, 1.6, 2.4, 20, 30, 0.0452, 0.9, "0.987854+x*(-3.26828+x*(32.7439+x*(-115.929+x*(185.813+x*(-135.737+x*36.274)))))"
3, iterativefit, down_hf, 2, 1.6, 2.4, 20, 30, 0.9, 1.1, "1.09485"
3, iterativefit, up_lfstats1, 2, 1.6, 2.4, 20, 30, -15, 0, "1.14184"
3, iterativefit, up_lfstats1, 2, 1.6, 2.4, 20, 30, 0, 0.0452, "0.920601"
3, iterativefit, up_lfstats1, 2, 1.6, 2.4, 20, 30, 0.0452, 0.9, "1.02264+x*(-3.53138+x*(32.8841+x*(-111.364+x*(168.996+x*(-112.641+x*24.846)))))"
3, iterativefit, up_lfstats1, 2, 1.6, 2.4, 20, 30, 0.9, 1.1, "0.864955"
3, iterativefit, down_lfstats1, 2, 1.6, 2.4, 20, 30, -15, 0, "1.12947"
3, iterativefit, down_lfstats1, 2, 1.6, 2.4, 20, 30, 0, 0.0452, "0.87577"
3, iterativefit, down_lfstats1, 2, 1.6, 2.4, 20, 30, 0.0452, 0.9, "0.925592+x*(-2.01684+x*(23.8364+x*(-85.4769+x*(131.576+x*(-86.7367+x*18.3265)))))"
3, iterativefit, down_lfstats1, 2, 1.6, 2.4, 20, 30, 0.9, 1.1, "0.954705"
3, iterativefit, up_lfstats2, 2, 1.6, 2.4, 20, 30, -15, 0, "1.14404"
3, iterativefit, up_lfstats2, 2, 1.6, 2.4, 20, 30, 0, 0.0452, "0.917141"
3, iterativefit, up_lfstats2, 2, 1.6, 2.4, 20, 30, 0.0452, 0.9, "1.01757+x*(-3.50319+x*(33.1687+x*(-114.448+x*(178.539+x*(-124.884+x*30.5587)))))"
3, iterativefit, up_lfstats2, 2, 1.6, 2.4, 20, 30, 0.9, 1.1, "0.935439"
3, iterativefit, down_lfstats2, 2, 1.6, 2.4, 20, 30, -15, 0, "1.12729"
3, iterativefit, down_lfstats2, 2, 1.6, 2.4, 20, 30, 0, 0.0452, "0.879305"
3, iterativefit, down_lfstats2, 2, 1.6, 2.4, 20, 30, 0.0452, 0.9, "0.930886+x*(-2.04978+x*(23.5902+x*(-82.5419+x*(122.331+x*(-74.785+x*12.7229)))))"
3, iterativefit, down_lfstats2, 2, 1.6, 2.4, 20, 30, 0.9, 1.1, "0.884256"
3, iterativefit, central, 2, 0.0, 0.8, 30, 40, -15, 0, "1.12285"
3, iterativefit, central, 2, 0.0, 0.8, 30, 40, 0, 0.0452, "0.931011"
3, iterativefit, central, 2, 0.0, 0.8, 30, 40, 0.0452, 0.9, "1.07019+x*(-4.8428+x*(46.167+x*(-171.679+x*(311.888+x*(-274.463+x*93.4471)))))"
3, iterativefit, central, 2, 0.0, 0.8, 30, 40, 0.9, 1.1, "1.17621"
3, iterativefit, up_jes, 2, 0.0, 0.8, 30, 40, -15, 0, "1.00815"
3, iterativefit, up_jes, 2, 0.0, 0.8, 30, 40, 0, 0.0452, "1.36111"
3, iterativefit, up_jes, 2, 0.0, 0.8, 30, 40, 0.0452, 0.9, "2.14219+x*(-24.1525+x*(177.319+x*(-605.093+x*(1050.76+x*(-897.26+x*298.749)))))"
3, iterativefit, up_jes, 2, 0.0, 0.8, 30, 40, 0.9, 1.1, "1.27209"
3, iterativefit, down_jes, 2, 0.0, 0.8, 30, 40, -15, 0, "1.23722"
3, iterativefit, down_jes, 2, 0.0, 0.8, 30, 40, 0, 0.0452, "0.568399"
3, iterativefit, down_jes, 2, 0.0, 0.8, 30, 40, 0.0452, 0.9, "0.211746+x*(9.7491+x*(-45.9045+x*(112.193+x*(-143.559+x*(88.7503+x*-19.9961)))))"
3, iterativefit, down_jes, 2, 0.0, 0.8, 30, 40, 0.9, 1.1, "1.18197"
3, iterativefit, up_hf, 2, 0.0, 0.8, 30, 40, -15, 0, "1.13413"
3, iterativefit, up_hf, 2, 0.0, 0.8, 30, 40, 0, 0.0452, "0.930507"
3, iterativefit, up_hf, 2, 0.0, 0.8, 30, 40, 0.0452, 0.9, "1.04402+x*(-3.91021+x*(36.1855+x*(-124.753+x*(203.143+x*(-153.268+x*41.2467)))))"
3, iterativefit, up_hf, 2, 0.0, 0.8, 30, 40, 0.9, 1.1, "0.589348"
3, iterativefit, down_hf, 2, 0.0, 0.8, 30, 40, -15, 0, "1.11271"
3, iterativefit, down_hf, 2, 0.0, 0.8, 30, 40, 0, 0.0452, "0.912881"
3, iterativefit, down_hf, 2, 0.0, 0.8, 30, 40, 0.0452, 0.9, "1.07351+x*(-5.62581+x*(54.6467+x*(-212.432+x*(407.942+x*(-382.794+x*140.485)))))"
3, iterativefit, down_hf, 2, 0.0, 0.8, 30, 40, 0.9, 1.1, "1.68511"
3, iterativefit, up_lfstats1, 2, 0.0, 0.8, 30, 40, -15, 0, "1.14119"
3, iterativefit, up_lfstats1, 2, 0.0, 0.8, 30, 40, 0, 0.0452, "0.953483"
3, iterativefit, up_lfstats1, 2, 0.0, 0.8, 30, 40, 0.0452, 0.9, "1.11954+x*(-5.61347+x*(50.5176+x*(-182.3+x*(322.537+x*(-276.417+x*91.4308)))))"
3, iterativefit, up_lfstats1, 2, 0.0, 0.8, 30, 40, 0.9, 1.1, "1.07499"
3, iterativefit, down_lfstats1, 2, 0.0, 0.8, 30, 40, -15, 0, "1.10446"
3, iterativefit, down_lfstats1, 2, 0.0, 0.8, 30, 40, 0, 0.0452, "0.908359"
3, iterativefit, down_lfstats1, 2, 0.0, 0.8, 30, 40, 0.0452, 0.9, "1.0203+x*(-4.0611+x*(41.7291+x*(-160.726+x*(300.595+x*(-271.902+x*95.2424)))))"
3, iterativefit, down_lfstats1, 2, 0.0, 0.8, 30, 40, 0.9, 1.1, "1.27753"
3, iterativefit, up_lfstats2, 2, 0.0, 0.8, 30, 40, -15, 0, "1.14385"
3, iterativefit, up_lfstats2, 2, 0.0, 0.8, 30, 40, 0, 0.0452, "0.950836"
3, iterativefit, up_lfstats2, 2, 0.0, 0.8, 30, 40, 0.0452, 0.9, "1.12059+x*(-5.7799+x*(52.948+x*(-196.163+x*(357.846+x*(-317.608+x*109.498)))))"
3, iterativefit, up_lfstats2, 2, 0.0, 0.8, 30, 40, 0.9, 1.1, "1.23397"
3, iterativefit, down_lfstats2, 2, 0.0, 0.8, 30, 40, -15, 0, "1.10183"
3, iterativefit, down_lfstats2, 2, 0.0, 0.8, 30, 40, 0, 0.0452, "0.911139"
3, iterativefit, down_lfstats2, 2, 0.0, 0.8, 30, 40, 0.0452, 0.9, "1.01964+x*(-3.90245+x*(39.3587+x*(-147.086+x*(265.708+x*(-231.101+x*77.3144)))))"
3, iterativefit, down_lfstats2, 2, 0.0, 0.8, 30, 40, 0.9, 1.1, "1.11838"
3, iterativefit, central, 2, 0.8, 1.6, 30, 40, -15, 0, "1.13271"
3, iterativefit, central, 2, 0.8, 1.6, 30, 40, 0, 0.0452, "0.90015"
3, iterativefit, central, 2, 0.8, 1.6, 30, 40, 0.0452, 0.9, "0.992399+x*(-3.78011+x*(47.2265+x*(-212.757+x*(444.168+x*(-433.118+x*159.45)))))"
3, iterativefit, central, 2, 0.8, 1.6, 30, 40, 0.9, 1.1, "1.14863"
3, iterativefit, up_jes, 2, 0.8, 1.6, 30, 40, -15, 0, "1.05039"
3, iterativefit, up_jes, 2, 0.8, 1.6, 30, 40, 0, 0.0452, "1.03023"
3, iterativefit, up_jes, 2, 0.8, 1.6, 30, 40, 0.0452, 0.9, "1.29023+x*(-8.66513+x*(76.7523+x*(-296.697+x*(561.814+x*(-510.232+x*177.815)))))"
3, iterativefit, up_jes, 2, 0.8, 1.6, 30, 40, 0.9, 1.1, "1.18602"
3, iterativefit, down_jes, 2, 0.8, 1.6, 30, 40, -15, 0, "1.23133"
3, iterativefit, down_jes, 2, 0.8, 1.6, 30, 40, 0, 0.0452, "0.757994"
3, iterativefit, down_jes, 2, 0.8, 1.6, 30, 40, 0.0452, 0.9, "0.667222+x*(1.58446+x*(13.7893+x*(-109.625+x*(278.21+x*(-300.863+x*118.411)))))"
3, iterativefit, down_jes, 2, 0.8, 1.6, 30, 40, 0.9, 1.1, "1.15172"
3, iterativefit, up_hf, 2, 0.8, 1.6, 30, 40, -15, 0, "1.14385"
3, iterativefit, up_hf, 2, 0.8, 1.6, 30, 40, 0, 0.0452, "0.902228"
3, iterativefit, up_hf, 2, 0.8, 1.6, 30, 40, 0.0452, 0.9, "0.978146+x*(-3.21102+x*(41.6459+x*(-188.744+x*(391.688+x*(-376.317+x*135.071)))))"
3, iterativefit, up_hf, 2, 0.8, 1.6, 30, 40, 0.9, 1.1, "0.784804"
3, iterativefit, down_hf, 2, 0.8, 1.6, 30, 40, -15, 0, "1.12227"
3, iterativefit, down_hf, 2, 0.8, 1.6, 30, 40, 0, 0.0452, "0.885123"
3, iterativefit, down_hf, 2, 0.8, 1.6, 30, 40, 0.0452, 0.9, "0.996056+x*(-4.42446+x*(53.443+x*(-239.8+x*(503.899+x*(-498.072+x*187.218)))))"
3, iterativefit, down_hf, 2, 0.8, 1.6, 30, 40, 0.9, 1.1, "1.48557"
3, iterativefit, up_lfstats1, 2, 0.8, 1.6, 30, 40, -15, 0, "1.15133"
3, iterativefit, up_lfstats1, 2, 0.8, 1.6, 30, 40, 0, 0.0452, "0.922078"
3, iterativefit, up_lfstats1, 2, 0.8, 1.6, 30, 40, 0.0452, 0.9, "1.03921+x*(-4.49002+x*(51.1599+x*(-222.231+x*(453.617+x*(-435.003+x*157.843)))))"
3, iterativefit, up_lfstats1, 2, 0.8, 1.6, 30, 40, 0.9, 1.1, "1.06816"
3, iterativefit, down_lfstats1, 2, 0.8, 1.6, 30, 40, -15, 0, "1.11402"
3, iterativefit, down_lfstats1, 2, 0.8, 1.6, 30, 40, 0, 0.0452, "0.87805"
3, iterativefit, down_lfstats1, 2, 0.8, 1.6, 30, 40, 0.0452, 0.9, "0.945174+x*(-3.0632+x*(43.2494+x*(-203.158+x*(434.547+x*(-431.133+x*161.043)))))"
3, iterativefit, down_lfstats1, 2, 0.8, 1.6, 30, 40, 0.9, 1.1, "1.22973"
3, iterativefit, up_lfstats2, 2, 0.8, 1.6, 30, 40, -15, 0, "1.15441"
3, iterativefit, up_lfstats2, 2, 0.8, 1.6, 30, 40, 0, 0.0452, "0.919538"
3, iterativefit, up_lfstats2, 2, 0.8, 1.6, 30, 40, 0.0452, 0.9, "1.04046+x*(-4.65451+x*(53.4662+x*(-235.07+x*(485.671+x*(-471.694+x*173.65)))))"
3, iterativefit, up_lfstats2, 2, 0.8, 1.6, 30, 40, 0.9, 1.1, "1.1954"
3, iterativefit, down_lfstats2, 2, 0.8, 1.6, 30, 40, -15, 0, "1.11098"
3, iterativefit, down_lfstats2, 2, 0.8, 1.6, 30, 40, 0, 0.0452, "0.880719"
3, iterativefit, down_lfstats2, 2, 0.8, 1.6, 30, 40, 0.0452, 0.9, "0.944242+x*(-2.9041+x*(40.9778+x*(-190.424+x*(402.648+x*(-394.548+x*145.261)))))"
3, iterativefit, down_lfstats2, 2, 0.8, 1.6, 30, 40, 0.9, 1.1, "1.10209"
3, iterativefit, central, 2, 1.6, 2.4, 30, 40, -15, 0, "1.18273"
3, iterativefit, central, 2, 1.6, 2.4, 30, 40, 0, 0.0452, "0.801609"
3, iterativefit, central, 2, 1.6, 2.4, 30, 40, 0.0452, 0.9, "0.767949+x*(0.306523+x*(12.4241+x*(-66.3865+x*(138.053+x*(-127.596+x*43.2273)))))"
3, iterativefit, central, 2, 1.6, 2.4, 30, 40, 0.9, 1.1, "0.916881"
3, iterativefit, up_jes, 2, 1.6, 2.4, 30, 40, -15, 0, "1.04551"
3, iterativefit, up_jes, 2, 1.6, 2.4, 30, 40, 0, 0.0452, "0.901717"
